Sales,Quantity,Discount,Profit,Order Date,Month
79.92,10,0.2,26.973,2017-10-07,10
24.2,5,0.0,7.986,2017-01-20,1
359.976,3,0.2,130.4913,2017-01-20,1
211.84,8,0.0,76.2624,2017-03-23,3
5.68,2,0.2,1.917,2014-08-01,8
7.52,5,0.2,2.632,2015-06-07,6
11.96,2,0.0,5.8604,2014-11-12,11
629.064,3,0.2,31.4532,2014-11-12,11
754.45,5,0.0,60.356,2016-12-29,12
301.96,2,0.0,60.392,2015-07-06,7
595.0,5,0.0,95.2,2017-10-12,10
79.872,3,0.2,29.952,2017-10-12,10
2396.4,10,0.2,179.73,2016-05-21,5
63.56,2,0.0,3.178,2017-11-09,11
99.99,1,0.0,43.9956,2017-11-09,11
230.376,3,0.2,-48.9549,2016-04-18,4
9.664,2,0.2,3.2616,2016-04-18,4
158.928,7,0.2,41.7186,2017-12-25,12
13.023,1,0.7,-10.4184,2017-12-25,12
273.06,2,0.4,-104.673,2017-12-25,12
39.312,13,0.2,12.7764,2017-12-25,12
1.344,4,0.8,-2.1504,2016-06-11,6
8.272,4,0.8,-13.6488,2016-06-11,6
12.544,7,0.6,-9.0944,2016-06-11,6
58.48,8,0.0,27.4856,2017-05-13,5
7.4,2,0.0,3.034,2017-12-28,12
366.786,7,0.1,65.2064,2014-03-25,3
54.368,4,0.2,4.0776,2017-05-28,5
33.96,2,0.0,16.98,2015-11-14,11
826.11,3,0.0,322.1829,2015-11-14,11
545.85,9,0.0,114.6285,2017-07-03,7
145.98,2,0.5,-99.2664,2014-11-18,11
35.808,4,0.2,12.5328,2014-11-18,11
7.904,2,0.2,2.1736,2017-07-17,7
345.0,5,0.0,86.25,2016-05-22,5
174.286,2,0.3,-19.9184,2016-05-22,5
662.84,4,0.0,172.3384,2016-05-22,5
95.1,5,0.0,30.432,2016-05-22,5
26.88,6,0.0,12.9024,2016-05-22,5
257.98,2,0.0,74.8142,2016-05-22,5
17.48,2,0.0,8.2156,2015-09-25,9
492.835,5,0.3,-14.081,2016-10-31,10
269.49,3,0.0,5.3898,2015-09-14,9
29.12,5,0.2,9.828,2016-11-05,11
18.75,5,0.0,9.0,2017-03-17,3
119.7,6,0.0,31.122,2017-03-17,3
9.144,3,0.2,3.0861,2017-03-17,3
57.06,3,0.0,18.2592,2017-03-17,3
71.6,8,0.0,13.604,2017-03-17,3
107.44,8,0.0,27.9344,2017-03-17,3
7.31,1,0.0,3.4357,2017-03-17,3
59.1,6,0.0,22.458,2017-03-17,3
46.53,3,0.0,12.0978,2017-03-17,3
97.84,2,0.0,25.4384,2017-08-15,8
29.97,3,0.0,13.4865,2015-07-11,7
98.352,3,0.2,34.4232,2015-07-11,7
83.92,5,0.2,29.372,2017-12-03,12
14.624,2,0.2,5.1184,2017-12-03,12
136.99,1,0.0,36.9873,2017-12-03,12
3.15,1,0.0,1.512,2017-12-03,12
9.11,1,0.0,4.0995,2017-05-04,5
571.44,4,0.0,165.7176,2017-05-04,5
32.4,5,0.0,15.552,2017-05-04,5
16.91,1,0.0,4.5657,2017-05-04,5
14.272,8,0.2,4.2816,2016-01-22,1
451.136,4,0.2,-67.6704,2016-01-22,1
64.864,4,0.2,6.4864,2016-01-22,1
217.584,2,0.2,-29.9178,2016-11-03,11
82.95,5,0.0,29.0325,2016-11-03,11
87.71,7,0.0,41.2237,2016-11-03,11
1101.48,4,0.0,429.5772,2016-11-03,11
1322.352,3,0.2,-99.1764,2017-09-04,9
5.46,3,0.0,1.4742,2014-09-13,9
11.184,1,0.2,0.8388,2017-06-19,6
153.584,2,0.2,-32.6366,2017-06-19,6
1003.62,6,0.0,0.0,2017-12-24,12
35.168,4,0.2,11.4296,2017-08-28,8
1137.75,5,0.0,250.305,2017-08-28,8
99.68,5,0.2,32.396,2017-08-28,8
5.56,2,0.0,1.4456,2017-08-28,8
85.52,2,0.0,22.2352,2015-01-02,1
9.84,3,0.0,2.6568,2015-01-02,1
20.04,3,0.0,9.6192,2015-01-02,1
631.96,4,0.0,303.3408,2015-10-09,10
23.92,4,0.0,10.764,2015-10-09,10
90.24,6,0.0,41.5104,2014-12-13,12
4548.81,7,0.0,1228.1787,2014-11-19,11
300.93,5,0.3,-34.392,2016-09-10,9
719.96,5,0.2,53.997,2016-09-10,9
647.84,8,0.0,32.392,2014-06-16,6
64.17,3,0.0,18.6093,2015-09-26,9
124.46,2,0.0,58.4962,2015-09-26,9
9.584,1,0.2,3.3544,2016-05-19,5
37.608,3,0.2,12.6927,2017-06-22,6
12.224,2,0.2,4.4312,2017-06-17,6
2.304,4,0.8,-3.5712,2017-06-17,6
9.36,4,0.8,-16.38,2017-06-17,6
7.38,2,0.0,3.4686,2016-11-14,11
53.72,4,0.0,15.0416,2014-07-25,7
8187.65,5,0.0,327.506,2014-07-25,7
77.92,8,0.0,34.2848,2014-07-25,7
32.784,4,0.8,-85.2384,2015-07-02,7
196.776,3,0.2,14.7582,2017-03-02,3
479.94,6,0.0,52.7934,2017-03-02,3
1117.92,4,0.0,55.896,2016-11-18,11
106.5,6,0.0,41.535,2015-04-18,4
45.66,5,0.7,-33.484,2017-12-02,12
95.968,4,0.2,1.1996,2016-11-11,11
47.992,2,0.3,-2.0568,2016-11-11,11
264.32,2,0.2,19.824,2014-09-05,9
604.656,9,0.2,204.0714,2014-11-15,11
129.93,3,0.0,12.993,2017-05-02,5
20.16,7,0.0,9.8784,2016-10-15,10
29.46,6,0.0,14.4354,2016-10-15,10
868.59,3,0.0,251.8911,2016-10-15,10
12.96,2,0.0,6.2208,2016-10-15,10
5.5,1,0.0,1.375,2016-10-15,10
121.6,4,0.0,55.936,2016-10-15,10
42.048,9,0.2,5.256,2015-04-06,4
25.488,2,0.2,4.4604,2015-04-06,4
6.9,3,0.8,-12.075,2015-04-06,4
9.648,6,0.8,-16.884,2015-04-06,4
7.968,2,0.2,2.8884,2015-04-06,4
10.368,2,0.2,3.6288,2014-10-24,10
114.2,5,0.0,52.532,2014-08-17,8
17.96,4,0.0,8.2616,2014-08-17,8
12.67,7,0.0,4.5612,2014-08-17,8
339.96,4,0.0,122.3856,2014-08-17,8
1801.632,6,0.2,-337.806,2017-08-15,8
46.32,4,0.0,18.0648,2015-09-06,9
181.986,2,0.3,-54.5958,2015-01-27,1
431.976,4,0.4,-100.7944,2015-01-27,1
155.37,1,0.4,-36.253,2015-01-27,1
1348.704,6,0.2,-219.1644,2015-07-16,7
700.152,3,0.2,78.7671,2015-07-16,7
111.888,7,0.2,22.3776,2016-04-30,4
143.952,3,0.2,14.3952,2014-09-26,9
173.94,3,0.0,13.9152,2016-09-08,9
14.76,4,0.0,6.9372,2016-09-08,9
205.92,4,0.0,2.0592,2017-04-16,4
102.833,1,0.15,-6.049,2017-04-16,4
2.304,1,0.2,0.2592,2015-08-16,8
1879.96,5,0.2,211.4955,2015-08-16,8
313.024,8,0.2,105.6456,2015-08-16,8
5.04,2,0.2,1.764,2015-08-16,8
821.88,6,0.0,213.6888,2017-11-19,11
21.96,2,0.0,10.7604,2017-11-19,11
25.92,4,0.0,12.4416,2016-09-14,9
705.544,7,0.2,70.5544,2016-08-15,8
50.0,2,0.0,12.0,2015-09-26,9
51.712,8,0.6,-32.32,2016-10-08,10
6.992,2,0.2,0.5244,2015-03-24,3
1406.86,7,0.0,140.686,2015-05-31,5
15.75,5,0.0,7.56,2015-05-31,5
323.1,2,0.0,61.389,2015-05-31,5
9.216,4,0.2,3.3408,2015-12-25,12
10.368,2,0.2,3.6288,2015-12-25,12
15.02,1,0.0,2.7036,2015-03-17,3
33.82,2,0.0,9.1314,2015-03-17,3
71.0,4,0.0,27.69,2017-12-21,12
25.12,5,0.2,7.85,2017-11-01,11
2665.62,9,0.0,239.9058,2017-11-01,11
478.08,8,0.0,133.8624,2017-09-07,9
164.388,2,0.4,-35.6174,2017-12-27,12
13.248,4,0.2,3.6432,2017-12-27,12
2.912,2,0.2,0.91,2017-07-16,7
1399.944,7,0.2,52.4979,2016-08-12,8
526.45,5,0.0,31.587,2017-07-09,7
16.23,3,0.0,7.9527,2014-11-22,11
319.9,5,0.0,156.751,2014-11-22,11
11.36,2,0.0,5.3392,2014-11-22,11
675.12,3,0.0,290.3016,2014-11-22,11
62.82,3,0.0,30.7818,2014-01-26,1
489.92,8,0.0,0.0,2014-01-26,1
19.44,3,0.0,9.3312,2014-01-26,1
16.68,2,0.0,8.34,2014-01-26,1
155.35,13,0.0,0.0,2014-01-26,1
12.42,3,0.0,4.4712,2014-01-26,1
187.98,2,0.0,52.6344,2014-01-26,1
6.608,2,0.2,2.1476,2015-11-03,11
248.57,7,0.0,67.1139,2017-06-30,6
22.23,1,0.0,9.7812,2017-06-30,6
5.98,1,0.0,1.0166,2016-05-05,5
246.168,3,0.2,21.5397,2016-05-05,5
14.136,2,0.6,-7.7748,2016-09-08,9
601.47,3,0.5,-300.735,2016-09-08,9
79.1,2,0.0,39.55,2017-11-24,11
327.84,8,0.0,157.3632,2017-11-24,11
180.96,2,0.0,81.432,2017-05-13,5
914.97,3,0.0,411.7365,2017-05-13,5
587.97,3,0.0,158.7519,2017-05-13,5
530.34,2,0.0,95.4612,2017-05-13,5
14.94,3,0.0,7.3206,2017-05-13,5
121.94,2,0.0,35.3626,2017-04-23,4
122.71,7,0.0,36.813,2017-04-23,4
14.94,3,0.0,7.0218,2016-06-04,6
1349.85,3,0.0,364.4595,2016-06-04,6
136.784,1,0.2,5.1294,2016-06-04,6
61.12,4,0.0,20.7808,2016-06-04,6
1.167,1,0.7,-0.8558,2014-12-16,12
16.99,1,0.0,4.9271,2016-03-04,3
24.672,3,0.2,0.0,2014-11-25,11
2.52,1,0.2,0.882,2014-11-25,11
1218.735,5,0.3,-121.8735,2014-11-25,11
5.904,2,0.2,1.9926,2014-11-25,11
15.696,3,0.2,5.1012,2014-11-25,11
6.096,3,0.6,-3.9624,2014-11-25,11
41.568,2,0.2,2.598,2016-04-28,4
230.28,3,0.2,23.028,2014-04-26,4
18.288,6,0.2,5.715,2014-04-26,4
5.78,2,0.0,2.7166,2017-04-01,4
121.68,13,0.2,38.025,2017-04-01,4
4.17,3,0.0,1.0842,2017-12-22,12
67.04,4,0.2,6.704,2017-12-22,12
37.32,3,0.0,10.4496,2017-12-22,12
18.45,5,0.0,8.6715,2017-12-22,12
25.92,4,0.0,12.4416,2014-12-03,12
11199.968,4,0.2,3919.9888,2017-10-22,10
2399.6,8,0.0,647.892,2017-10-22,10
63.9,5,0.0,28.755,2017-10-22,10
52.99,1,0.0,0.5299,2017-10-22,10
60.864,4,0.2,9.1296,2017-11-13,11
652.995,7,0.7,-935.9595,2017-11-13,11
11.22,10,0.7,-7.48,2017-11-13,11
14.94,3,0.0,7.0218,2015-09-10,9
39.96,2,0.0,17.1828,2017-05-15,5
42.624,2,0.2,4.2624,2017-05-15,5
220.96,1,0.2,24.858,2017-05-15,5
4.928,2,0.2,0.7392,2015-07-05,7
7.23,5,0.7,-5.784,2015-07-05,7
323.1,2,0.0,61.389,2015-08-15,8
19.04,4,0.0,9.3296,2017-06-12,6
13.128,3,0.2,4.2666,2017-06-12,6
64.14,3,0.0,16.6764,2017-06-12,6
858.24,4,0.1,143.04,2017-06-12,6
29.99,1,0.0,2.999,2015-02-20,2
186.048,6,0.2,67.4424,2016-12-29,12
36.792,1,0.2,4.1391,2016-04-17,4
18.624,8,0.2,6.2856,2016-04-17,4
57.69,3,0.0,23.6529,2014-09-07,9
42.81,3,0.0,20.1207,2014-09-07,9
12.96,2,0.0,6.2208,2014-09-07,9
821.88,6,0.0,213.6888,2014-09-07,9
104.85,3,0.0,28.3095,2014-09-07,9
424.9575,5,0.15,19.998,2016-09-26,9
10.776,3,0.2,3.5022,2017-09-17,9
11.784,3,0.2,4.2717,2017-09-17,9
164.88,3,0.0,80.7912,2017-09-17,9
1292.94,3,0.0,77.5764,2017-09-17,9
25.584,2,0.2,8.9544,2017-09-17,9
261.74,2,0.0,65.435,2017-09-17,9
14.4,5,0.0,7.056,2017-09-17,9
10.86,3,0.0,5.1042,2016-08-16,8
883.84,4,0.2,99.432,2015-12-24,12
1979.89,11,0.0,494.9725,2017-11-28,11
79.96,2,0.0,35.982,2017-11-28,11
8.76,2,0.0,4.2048,2017-04-14,4
3.984,1,0.2,1.2948,2016-05-01,5
370.62,3,0.4,-142.071,2016-05-01,5
2.742,2,0.7,-2.0108,2016-05-01,5
79.512,3,0.2,20.8719,2016-10-01,10
28.352,1,0.2,9.5688,2016-10-01,10
40.784,1,0.2,4.5882,2015-08-25,8
105.96,4,0.0,29.6688,2015-08-25,8
166.44,3,0.0,79.8912,2014-09-09,9
785.88,6,0.0,212.1876,2014-09-09,9
26.2,2,0.0,12.838,2014-09-09,9
1325.85,5,0.0,238.653,2014-09-09,9
166.44,3,0.0,79.8912,2017-12-03,12
8.76,5,0.2,0.7665,2017-11-27,11
43.584,1,0.2,4.3584,2017-11-27,11
11.088,7,0.7,-8.1312,2014-06-21,6
25.164,2,0.7,-16.776,2014-06-21,6
14.4,5,0.0,7.056,2017-01-21,1
619.95,5,0.0,111.591,2017-01-21,1
89.52,4,0.0,42.0744,2017-01-21,1
350.973,3,0.1,152.0883,2017-01-21,1
164.99,1,0.0,49.497,2017-01-21,1
312.552,9,0.2,101.5794,2017-06-29,6
95.952,3,0.2,29.985,2016-09-06,9
3.204,2,0.7,-2.4564,2016-09-06,9
3.98,5,0.8,-6.567,2016-08-04,8
15.7,5,0.0,7.065,2015-11-12,11
5.248,4,0.2,1.64,2014-06-30,6
5.346,3,0.7,-4.455,2017-12-04,12
15.48,3,0.2,5.6115,2016-08-28,8
108.576,3,0.2,8.1432,2016-08-28,8
109.9,5,0.0,37.366,2016-01-22,1
15.384,1,0.2,4.0383,2014-10-15,10
30.352,2,0.2,10.6232,2016-02-07,2
821.3,4,0.5,-16.426,2014-03-18,3
22638.48,6,0.5,-1811.0784,2014-03-18,3
21.376,4,0.2,7.4816,2014-03-18,3
8.016,3,0.2,1.002,2014-03-18,3
30.768,2,0.2,8.0766,2014-03-18,3
18.936,3,0.2,5.9175,2014-03-18,3
122.352,3,0.2,15.294,2014-03-18,3
116.28,3,0.0,56.9772,2014-05-24,5
132.6,6,0.0,17.238,2017-07-11,7
16.68,2,0.0,4.3368,2017-06-16,6
19.44,3,0.0,9.3312,2017-06-16,6
192.16,4,0.0,92.2368,2017-06-16,6
227.36,7,0.0,81.8496,2015-01-30,1
1919.976,3,0.2,215.9973,2015-01-30,1
12.828,2,0.7,-8.9796,2015-12-11,12
45.888,4,0.2,9.1776,2017-10-09,10
60.12,9,0.0,22.2444,2017-07-29,7
302.376,3,0.2,37.797,2014-04-25,4
13.9,5,0.0,5.56,2015-12-01,12
129.98,2,0.0,62.3904,2014-12-04,12
71.98,2,0.0,15.1158,2017-08-26,8
377.97,3,0.0,109.6113,2014-09-07,9
124.36,2,0.0,33.5772,2017-12-21,12
23.976,3,0.6,-14.3856,2014-12-06,12
8.376,3,0.2,2.7222,2014-11-04,11
58.24,5,0.2,5.096,2014-11-04,11
81.2,5,0.0,12.18,2016-04-14,4
14.45,5,0.0,6.7915,2014-10-04,10
95.648,2,0.2,31.0856,2014-10-04,10
359.97,5,0.4,-71.994,2017-11-07,11
350.352,4,0.4,-140.1408,2017-11-07,11
1.641,1,0.7,-1.3128,2017-12-22,12
629.958,7,0.4,94.4937,2017-12-22,12
6.63,3,0.0,1.7901,2017-02-13,2
799.96,4,0.0,343.9828,2017-02-13,2
107.53,1,0.0,21.506,2017-02-13,2
73.98,2,0.0,19.9746,2014-07-02,7
5.58,1,0.0,2.1762,2014-07-02,7
49.12,4,0.0,23.0864,2015-02-21,2
377.97,3,0.0,94.4925,2015-11-13,11
42.28,7,0.0,19.8716,2015-11-13,11
299.97,3,0.0,56.9943,2015-11-13,11
89.98,2,0.0,43.1904,2015-11-13,11
477.24,4,0.0,9.5448,2017-04-16,4
25.98,2,0.0,1.5588,2017-04-16,4
46.72,5,0.2,17.52,2016-02-25,2
35.34,2,0.0,13.4292,2014-11-04,11
257.64,6,0.0,100.4796,2015-06-20,6
125.976,3,0.2,47.241,2015-06-20,6
79.992,1,0.2,21.9978,2017-08-07,8
700.056,3,0.3,-130.0104,2014-05-12,5
27.168,4,0.2,-1.3584,2015-11-22,11
8.226,3,0.7,-6.0324,2015-12-04,12
585.552,3,0.2,73.194,2014-06-08,6
423.28,11,0.0,110.0528,2014-08-08,8
225.296,2,0.2,22.5296,2014-05-26,5
5.56,2,0.0,2.224,2015-04-17,4
323.37,3,0.0,129.348,2015-04-17,4
783.96,5,0.2,68.5965,2015-04-17,4
1447.65,5,0.0,419.8185,2015-04-17,4
11.96,2,0.0,5.8604,2015-04-17,4
239.97,3,0.0,71.991,2016-06-11,6
76.92,4,0.0,31.5372,2016-03-11,3
481.32,4,0.0,125.1432,2016-03-11,3
48.4,5,0.0,23.232,2014-05-26,5
0.99,1,0.0,0.4356,2017-10-12,10
101.84,5,0.2,36.917,2017-10-12,10
10.332,3,0.7,-7.5768,2017-06-22,6
31.155,5,0.7,-23.8855,2017-06-22,6
8.928,2,0.2,0.6696,2017-06-22,6
34.384,1,0.2,3.8682,2017-01-15,1
1924.16,8,0.2,312.676,2017-01-15,1
32.192,2,0.8,-80.48,2015-04-02,4
50.12,7,0.2,-0.6265,2015-04-02,4
47.976,3,0.2,1.7991,2015-04-02,4
54.5,5,0.0,14.17,2016-09-03,9
19.104,3,0.2,5.7312,2017-12-10,12
49.44,3,0.0,24.2256,2016-11-22,11
10.368,2,0.2,3.6288,2017-11-11,11
154.44,3,0.0,1.5444,2016-10-21,10
60.984,7,0.2,4.5738,2015-12-21,12
195.466,2,0.15,-13.7976,2015-07-17,7
23.68,8,0.2,6.216,2017-04-30,4
2.376,3,0.2,0.7425,2017-04-30,4
59.2,4,0.0,29.6,2017-05-06,5
22.0,10,0.0,9.68,2017-11-20,11
257.98,2,0.0,74.8142,2016-11-11,11
23.988,2,0.4,-15.992,2016-11-05,11
23.976,4,0.4,-15.5844,2016-10-09,10
601.536,4,0.2,0.0,2015-09-21,9
7.9,2,0.0,2.528,2015-09-21,9
58.36,5,0.6,-24.803,2014-12-02,12
16.464,7,0.2,1.4406,2014-12-02,12
39.96,5,0.6,-23.976,2014-12-02,12
25.96,2,0.0,7.5284,2014-09-21,9
36.27,3,0.0,10.881,2014-09-21,9
6.48,1,0.0,3.1104,2014-09-21,9
1075.088,14,0.2,94.0702,2014-04-12,4
438.368,4,0.2,38.3572,2014-04-12,4
18.088,7,0.2,6.5569,2014-04-12,4
308.499,3,0.15,-18.147,2014-04-12,4
13.36,4,0.0,4.1416,2017-10-20,10
39.96,2,0.0,18.7812,2017-10-20,10
145.85,5,0.0,70.008,2017-10-20,10
783.96,5,0.2,78.396,2016-10-25,10
7.88,1,0.2,1.773,2015-11-01,11
41.37,3,0.0,17.3754,2017-11-03,11
12.84,3,0.0,5.778,2015-05-12,5
25.68,6,0.0,11.556,2015-05-12,5
47.516,2,0.3,-2.0364,2015-09-07,9
9.42,2,0.0,0.471,2015-07-25,7
12.96,2,0.0,6.2208,2015-07-25,7
704.9,5,0.0,56.392,2015-07-25,7
561.568,2,0.2,28.0784,2015-07-25,7
179.82,9,0.0,84.5154,2015-11-16,11
185.58,6,0.0,76.0878,2015-11-16,11
214.11,3,0.0,36.3987,2015-11-16,11
999.96,4,0.0,229.9908,2015-11-16,11
653.55,3,0.0,111.1035,2015-11-16,11
114.6,5,0.0,51.57,2015-09-01,9
60.74,1,0.0,15.185,2015-09-01,9
124.36,2,0.0,27.3592,2015-09-01,9
1088.76,6,0.0,315.7404,2015-09-01,9
6.72,5,0.2,2.352,2016-05-05,5
298.776,3,0.2,7.4694,2016-05-05,5
302.376,3,0.2,22.6782,2016-12-31,12
8.928,2,0.2,0.558,2017-09-18,9
47.584,2,0.2,-2.974,2017-09-18,9
33.792,8,0.2,10.56,2014-09-25,9
300.5328,2,0.32,-97.2312,2014-09-25,9
2.724,2,0.8,-4.3584,2014-09-25,9
3.264,2,0.2,1.1016,2014-09-25,9
108.336,6,0.2,37.9176,2016-04-23,4
55.92,5,0.2,6.291,2016-04-23,4
78.304,2,0.2,29.364,2016-04-23,4
443.92,5,0.2,-94.333,2014-11-01,11
155.976,3,0.2,54.5916,2014-11-01,11
15.47,7,0.0,4.1769,2017-01-26,1
7.16,2,0.0,3.4368,2017-01-26,1
10.89,1,0.0,2.8314,2017-11-11,11
19.44,3,0.0,9.3312,2017-11-11,11
121.6,5,0.2,39.52,2017-11-11,11
695.7,2,0.5,-27.828,2016-06-09,6
120.33,1,0.0,31.2858,2015-09-03,9
1139.92,4,0.0,284.98,2014-03-14,3
229.544,7,0.2,83.2097,2017-08-31,8
143.728,2,0.2,-32.3388,2017-03-23,3
36.048,3,0.2,-0.9012,2017-05-18,5
845.488,8,0.3,-12.0784,2016-12-27,12
50.94,3,0.0,14.2632,2017-11-17,11
762.594,3,0.8,-1143.891,2017-09-10,9
56.28,6,0.0,15.7584,2017-04-08,4
2690.97,3,0.0,1264.7559,2017-04-08,4
7.434,6,0.7,-5.6994,2016-11-28,11
64.784,1,0.2,-12.9568,2016-06-02,6
28.16,4,0.0,13.2352,2017-12-17,12
14.98,1,0.0,6.8908,2016-03-19,3
20.32,4,0.0,6.9088,2016-03-19,3
40.29,3,0.0,10.4754,2017-08-20,8
20.23,7,0.0,9.5081,2017-07-25,7
1603.136,4,0.2,100.196,2016-08-26,8
225.296,2,0.2,22.5296,2016-08-15,8
67.8,4,0.0,4.068,2017-05-19,5
377.97,3,0.0,98.2722,2017-05-19,5
1628.82,9,0.0,374.6286,2017-05-19,5
286.93,7,0.0,140.5957,2017-05-19,5
20.736,4,0.2,7.2576,2017-08-12,8
31.44,3,0.0,8.4888,2017-08-13,8
83.79,7,0.0,22.6233,2017-08-13,8
59.52,3,0.0,15.4752,2017-08-13,8
31.92,4,0.0,9.2568,2017-08-13,8
14.72,5,0.2,-3.312,2016-11-10,11
38.976,3,0.2,-2.436,2016-11-10,11
17.088,2,0.2,1.068,2017-06-12,6
74.352,3,0.2,23.235,2014-03-22,3
314.352,3,0.2,-35.3646,2014-03-22,3
4.26,1,0.0,1.7466,2017-06-15,6
811.28,8,0.0,24.3384,2017-11-16,11
6.03,3,0.0,2.9547,2017-12-29,12
153.568,2,0.2,-5.7588,2016-01-21,1
1013.488,7,0.2,76.0116,2016-01-21,1
52.34,2,0.0,24.5998,2016-01-15,1
4.66,2,0.0,1.3514,2016-01-15,1
254.97,3,0.0,91.7892,2016-01-15,1
25.44,6,0.0,12.72,2016-09-19,9
27.93,3,0.0,8.0997,2016-09-19,9
8.85,5,0.8,-13.7175,2014-02-21,2
6.96,4,0.0,2.2272,2016-11-11,11
17.456,2,0.2,5.8914,2016-01-30,1
307.92,5,0.2,-34.641,2016-10-18,10
6.63,3,0.0,1.7901,2017-12-18,12
12.96,2,0.0,6.2208,2017-12-18,12
32.4,5,0.0,15.552,2017-12-18,12
23.85,5,0.0,10.7325,2017-11-02,11
51.96,2,0.0,12.99,2014-04-29,4
17.94,3,0.0,8.6112,2014-04-29,4
11.56,2,0.0,5.6644,2017-10-23,10
26.4,5,0.0,11.88,2017-10-23,10
69.08,11,0.0,29.0136,2017-10-23,10
35.88,3,0.0,10.0464,2017-10-23,10
49.65,5,0.0,20.853,2014-03-30,3
959.968,4,0.2,119.996,2016-01-04,1
408.422,2,0.3,-5.8346,2015-04-26,4
479.984,2,0.2,59.998,2015-09-12,9
12.6,4,0.0,6.048,2015-09-12,9
184.66,7,0.0,84.9436,2017-09-11,9
23.12,5,0.2,8.381,2016-06-12,6
37.464,7,0.2,12.1758,2016-06-27,6
539.658,3,0.3,-7.7094,2016-06-27,6
310.12,2,0.0,80.6312,2014-09-26,9
8.56,2,0.0,3.852,2017-11-03,11
52.4,5,0.0,14.148,2017-11-03,11
14.94,3,0.0,6.8724,2017-11-03,11
11.22,3,0.0,0.2244,2017-02-19,2
387.136,4,0.2,24.196,2015-11-05,11
41.4,5,0.0,19.458,2014-06-16,6
35.0,4,0.0,10.5,2014-06-16,6
39.552,3,0.2,14.3376,2014-06-16,6
135.72,3,0.0,35.2872,2015-10-12,10
12.56,2,0.0,5.652,2015-10-12,10
263.96,4,0.0,71.2692,2015-10-12,10
5.952,1,0.2,0.372,2017-08-27,8
15.8,5,0.2,2.37,2016-11-23,11
14.368,2,0.2,3.9512,2016-11-23,11
70.448,7,0.2,12.3284,2016-11-23,11
129.3,2,0.0,6.465,2017-01-30,1
3.882,3,0.8,-5.823,2015-11-30,11
6.08,1,0.0,3.04,2014-06-28,6
19.9,1,0.0,8.955,2014-09-02,9
70.71,1,0.0,4.9497,2014-09-02,9
18.84,3,0.0,7.9128,2017-07-10,7
8.64,3,0.0,2.5056,2017-06-04,6
1633.188,4,0.7,-1306.5504,2017-10-19,10
19.76,4,0.0,8.2992,2017-11-18,11
6.608,2,0.2,2.2302,2015-08-08,8
7.28,2,0.2,2.73,2015-08-08,8
144.784,1,0.2,10.8588,2015-08-08,8
156.792,1,0.2,13.7193,2016-12-06,12
431.976,3,0.2,26.9985,2016-12-06,12
35.89,1,0.0,16.1505,2016-12-06,12
47.208,7,0.2,15.3426,2016-12-06,12
248.08,7,0.0,116.5976,2016-12-06,12
189.7,5,0.0,89.159,2016-12-06,12
59.808,3,0.2,19.4376,2016-12-06,12
90.99,1,0.0,14.5584,2017-03-25,3
1526.56,7,0.0,427.4368,2017-03-25,3
368.97,3,0.0,40.5867,2017-03-25,3
305.01,9,0.0,76.2525,2017-11-19,11
18.7,1,0.0,7.106,2017-11-19,11
38.29,7,0.0,16.4647,2016-11-04,11
26.25,3,0.0,11.025,2017-12-14,12
64.96,14,0.2,22.736,2017-12-14,12
43.7,5,0.0,20.539,2017-12-14,12
41.6,4,0.2,13.0,2017-11-12,11
23.12,5,0.2,8.381,2017-11-12,11
113.888,2,0.2,9.9652,2017-11-12,11
113.568,2,0.2,-5.6784,2017-11-12,11
7.92,2,0.2,0.693,2017-11-12,11
671.984,2,0.2,50.3988,2017-11-12,11
39.99,1,0.0,11.5971,2016-08-18,8
191.646,3,0.1,31.941,2017-06-27,6
2.313,1,0.7,-1.9275,2017-05-04,5
19.936,4,0.2,7.2268,2015-12-24,12
45.92,4,0.0,21.5824,2015-12-24,12
20.34,3,0.0,9.3564,2017-04-26,4
39.28,8,0.0,19.2472,2017-04-26,4
81.568,2,0.2,9.1764,2017-12-16,12
97.184,2,0.2,6.074,2017-12-16,12
24.32,5,0.2,8.208,2017-12-16,12
18.96,2,0.0,7.584,2017-12-16,12
32.952,6,0.6,-19.7712,2014-12-27,12
30.016,4,0.2,3.0016,2014-12-27,12
499.584,3,0.2,43.7136,2017-11-06,11
31.104,6,0.2,10.8864,2017-11-06,11
13.272,8,0.7,-10.6176,2017-11-06,11
28.272,2,0.2,6.3612,2017-11-06,11
259.136,4,0.2,-51.8272,2017-11-06,11
10.8,5,0.0,5.184,2017-12-16,12
244.006,2,0.3,-31.3722,2015-05-07,5
15.936,4,0.2,5.3784,2015-05-07,5
188.552,7,0.3,-2.6936,2017-12-04,12
22.58,2,0.0,5.8708,2017-10-03,10
545.94,6,0.0,87.3504,2014-01-13,1
20.736,4,0.2,7.2576,2015-06-12,6
43.296,2,0.2,4.3296,2015-06-12,6
123.136,4,0.2,13.8528,2014-07-12,7
11.264,4,0.2,3.8016,2014-07-12,7
53.424,3,0.2,4.6746,2014-12-06,12
275.49,1,0.5,-170.8038,2014-12-06,12
24.96,4,0.0,6.24,2016-05-25,5
19.36,2,0.0,9.2928,2016-05-25,5
1267.65,9,0.0,152.118,2016-05-25,5
12.99,1,0.0,0.7794,2016-02-21,2
18.56,4,0.2,6.496,2016-02-21,2
